0.0001	0.0001	0	0	0	0	0	0	0	0
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	53.5277	19.862	53.3577	19.9486	2.59372	1.07716
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	56.0322	21.0923	55.9669	20.9874	2.56561	0.978022
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	55.867	20.985	55.9669	20.9874	2.56561	0.978022
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	58.6632	21.7821	58.5484	21.9225	2.53033	0.869205
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	58.5799	21.9815	58.5484	21.9225	2.53033	0.869205
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	60.8722	22.7876	61.0941	22.7449	2.48697	0.753031
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	60.7648	22.6398	61.0941	22.7449	2.48697	0.753031
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	63.3821	23.4069	63.5955	23.4479	2.43482	0.631987
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	63.7478	23.7442	63.5955	23.4479	2.43482	0.631987
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	66.3403	23.9959	66.0431	24.0276	2.37349	0.508655
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	65.8838	23.9541	66.0431	24.0276	2.37349	0.508655
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	68.262	24.3582	68.4273	24.4824	2.30293	0.385623
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	68.6759	24.6059	68.4273	24.4824	2.30293	0.385623
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	70.8275	24.8844	70.7384	24.8137	2.22347	0.265395
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	70.7403	24.6728	70.7384	24.8137	2.22347	0.265395
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	72.8923	24.7135	72.9675	25.025	2.13584	0.150292
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	73.0732	25.0343	72.9675	25.025	2.13584	0.150292
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	75.0021	25.2595	75.1062	25.1224	2.04114	0.0423626
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	74.9748	25.1377	75.1062	25.1224	2.04114	0.0423626
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	77.1225	24.9297	77.1475	25.1137	1.9408	-0.0566978
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	77.1386	25.2948	77.1475	25.1137	1.9408	-0.0566978
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	79.1089	25.0369	79.0861	25.0086	1.83649	-0.145607
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	79.1718	24.9698	79.0861	25.0086	1.83649	-0.145607
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	80.8074	24.8688	80.9183	24.8178	1.73008	-0.223536
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	81.1423	24.8704	80.9183	24.8178	1.73008	-0.223536
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	82.6216	24.6393	82.6423	24.5525	1.6235	-0.29012
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	82.5085	24.8114	82.6423	24.5525	1.6235	-0.29012
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	84.1733	24.5504	84.2584	24.2245	1.51869	-0.345444
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	84.2898	24.3312	84.2584	24.2245	1.51869	-0.345444
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	85.6378	23.808	85.7688	23.8451	1.41749	-0.390006
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	85.9743	23.7547	85.7688	23.8451	1.41749	-0.390006
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	86.9449	23.527	87.1776	23.4252	1.32159	-0.424654
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	87.6171	23.5127	87.1776	23.4252	1.32159	-0.424654
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	88.8227	22.7869	88.4904	22.9745	1.23248	-0.450514
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	88.4191	22.9498	88.4904	22.9745	1.23248	-0.450514
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	89.4967	22.3082	89.7145	22.5017	1.15138	-0.468904
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	89.7821	22.4826	89.7145	22.5017	1.15138	-0.468904
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	90.5133	21.6677	90.858	22.0141	1.07929	-0.481241
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	90.8419	22.0974	90.858	22.0141	1.07929	-0.481241
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	91.7178	21.1152	91.9302	21.5174	1.01698	-0.488964
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	92.0492	21.5289	91.9302	21.5174	1.01698	-0.488964
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	92.8599	20.9537	92.9411	21.016	0.964993	-0.493443
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	93.3186	21.0712	92.9411	21.016	0.964993	-0.493443
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	93.4668	20.2155	93.9011	20.513	0.92369	-0.495919
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	93.7423	20.5071	93.9011	20.513	0.92369	-0.495919
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	95.3229	19.6585	94.8209	20.01	0.893308	-0.497439
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	94.494	19.8854	94.8209	20.01	0.893308	-0.497439
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	95.5039	19.6984	95.7116	19.5078	0.87398	-0.498816
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	95.6097	19.5804	95.7116	19.5078	0.87398	-0.498816
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	96.2641	19.1597	96.5842	19.0065	0.865773	-0.500589
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	96.559	18.8688	96.5842	19.0065	0.865773	-0.500589
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	97.5286	18.727	97.45	18.506	0.868716	-0.503009
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	97.5333	18.1735	97.45	18.506	0.868716	-0.503009
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	98.2105	18.3739	98.3198	18.0049	0.882805	-0.506023
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	98.4162	18.1556	98.3198	18.0049	0.882805	-0.506023
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	99.0363	17.357	99.2049	17.503	0.908006	-0.509278
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	98.9782	17.2949	99.2049	17.503	0.908006	-0.509278
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	99.9969	16.9882	100.117	17.0001	0.944242	-0.512134
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	100.441	16.9521	100.117	17.0001	0.944242	-0.512134
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	101.204	16.5368	101.065	16.497	0.991362	-0.513687
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	101.169	16.4353	101.065	16.497	0.991362	-0.513687
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	102.387	16.3992	102.063	15.9949	1.04911	-0.512803
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	102.081	15.8359	102.063	15.9949	1.04911	-0.512803
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	103.003	15.353	103.119	15.4967	1.11708	-0.508169
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	102.776	15.1195	103.119	15.4967	1.11708	-0.508169
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	104.114	15.2708	104.244	15.0064	1.19469	-0.498349
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	103.905	14.7607	104.244	15.0064	1.19469	-0.498349
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	105.541	14.4412	105.447	14.5293	1.28111	-0.481861
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	105.316	14.0026	105.447	14.5293	1.28111	-0.481861
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	106.831	14.0482	106.737	14.0724	1.37529	-0.457255
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	106.439	14.2401	106.737	14.0724	1.37529	-0.457255
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	108.084	13.6604	108.122	13.644	1.47592	-0.423202
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	108.131	13.6844	108.122	13.644	1.47592	-0.423202
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	109.534	13.5714	109.606	13.2536	1.58144	-0.378583
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	109.388	13.1556	109.606	13.2536	1.58144	-0.378583
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	111.063	12.5814	111.196	12.9118	1.69008	-0.322574
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	111.426	12.9557	111.196	12.9118	1.69008	-0.322574
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	112.913	12.4877	112.893	12.6299	1.7999	-0.254723
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	112.797	12.8241	112.893	12.6299	1.7999	-0.254723
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	114.801	12.5506	114.699	12.4195	1.90891	-0.175007
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	114.916	12.3187	114.699	12.4195	1.90891	-0.175007
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	116.687	12.1035	116.611	12.2921	2.01507	-0.0838683
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	116.871	12.0659	116.611	12.2921	2.01507	-0.0838683
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	118.953	12.0009	118.628	12.2586	2.11648	0.0177712
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	118.85	12.4063	118.628	12.2586	2.11648	0.0177712
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	120.695	12.2918	120.743	12.3289	2.21139	0.128528
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	120.934	12.1905	120.743	12.3289	2.21139	0.128528
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	123.568	12.8297	122.95	12.5114	2.29835	0.246599
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	123.142	12.7694	122.95	12.5114	2.29835	0.246599
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	124.894	12.7743	125.242	12.8125	2.37624	0.369827
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	125.376	12.9964	125.242	12.8125	2.37624	0.369827
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	127.853	13.3273	127.609	13.2365	2.44434	0.495787
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	127.506	13.153	127.609	13.2365	2.44434	0.495787
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	129.947	13.6963	130.042	13.7853	2.50232	0.621879
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	130.334	13.781	130.042	13.7853	2.50232	0.621879
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	132.092	14.507	132.53	14.458	2.55028	0.74543
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	132.447	14.3423	132.53	14.458	2.55028	0.74543
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	135.074	15.0475	135.066	15.2513	2.58865	0.863795
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	135.127	14.6575	135.066	15.2513	2.58865	0.863795
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	137.561	16.2147	137.639	16.1592	2.61821	0.974442
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	137.653	16.5145	137.639	16.1592	2.61821	0.974442
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	140.331	17.008	140.242	17.1733	2.63994	1.07503
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	140.305	17.5379	140.242	17.1733	2.63994	1.07503
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	142.888	17.9918	142.868	18.2829	2.65497	1.16346
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	142.626	18.1458	142.868	18.2829	2.65497	1.16346
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	145.392	19.1617	145.51	19.4754	2.66445	1.23795
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	145.789	19.3785	145.51	19.4754	2.66445	1.23795
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	148.251	20.4754	148.163	20.7364	2.66951	1.29702
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	148.146	20.9376	148.163	20.7364	2.66951	1.29702
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	150.686	22.1142	150.825	22.0502	2.67111	1.33953
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	150.649	21.8148	150.825	22.0502	2.67111	1.33953
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	153.422	23.4909	153.491	23.3999	2.66999	1.3647
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	153.466	22.9115	153.491	23.3999	2.66999	1.3647
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	156.047	24.8084	156.159	24.7682	2.66666	1.37208
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	156.009	25.0678	156.159	24.7682	2.66666	1.37208
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	158.905	26.0308	158.827	26.1372	2.66127	1.36157
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	159.014	26.1903	158.827	26.1372	2.66127	1.36157
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	161.412	27.4256	161.493	27.4891	2.65371	1.33344
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	161.529	27.8454	161.493	27.4891	2.65371	1.33344
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	163.625	28.7683	164.155	28.8064	2.64354	1.28825
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	164.116	29.315	164.155	28.8064	2.64354	1.28825
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	166.828	30.2062	166.809	30.0721	2.63006	1.22694
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	166.748	29.7121	166.809	30.0721	2.63006	1.22694
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	169.097	31.3717	169.452	31.2706	2.61238	1.15075
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	169.345	30.7063	169.452	31.2706	2.61238	1.15075
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	172.175	32.3404	172.079	32.3873	2.58945	1.06126
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	172.135	32.6666	172.079	32.3873	2.58945	1.06126
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	174.643	33.4625	174.685	33.4095	2.56021	0.960341
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	174.474	33.9157	174.685	33.4095	2.56021	0.960341
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	177.03	34.2009	177.261	34.3262	2.52363	0.850119
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	177.211	33.8467	177.261	34.3262	2.52363	0.850119
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	180.145	35.1423	179.799	35.1289	2.47883	0.732949
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	179.543	35.4767	179.799	35.1289	2.47883	0.732949
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	182.599	35.753	182.292	35.8114	2.42515	0.611338
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	182.047	36.2626	182.292	35.8114	2.42515	0.611338
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	184.732	36.5155	184.73	36.37	2.36226	0.487877
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	184.833	36.1451	184.73	36.37	2.36226	0.487877
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	186.946	36.9404	187.103	36.804	2.29017	0.365145
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	187.296	36.9375	187.103	36.804	2.29017	0.365145
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	189.465	37.4052	189.401	37.1147	2.20928	0.245623
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	189.738	36.951	189.401	37.1147	2.20928	0.245623
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	191.735	37.5631	191.615	37.3064	2.12037	0.131591
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	191.682	37.1147	191.615	37.3064	2.12037	0.131591
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	193.471	37.2789	193.738	37.3853	2.02462	0.0250452
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	193.555	37.4234	193.738	37.3853	2.02462	0.0250452
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	195.991	37.3991	195.762	37.3598	1.92349	-0.072386
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	195.507	37.4891	195.762	37.3598	1.92349	-0.072386
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	197.725	37.7285	197.683	37.2395	1.81869	-0.159495
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	197.582	37.303	197.683	37.2395	1.81869	-0.159495
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	199.294	37.2862	199.497	37.0353	1.71212	-0.235529
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	199.356	37.3527	199.497	37.0353	1.71212	-0.235529
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	201.549	36.9973	201.203	36.7587	1.6057	-0.300201
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	200.932	37.4694	201.203	36.7587	1.6057	-0.300201
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	202.962	36.4568	202.801	36.4212	1.50137	-0.353671
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	202.65	37.2445	202.801	36.4212	1.50137	-0.353671
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	203.991	36.1967	204.294	36.0343	1.40095	-0.396497
-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)	203.809	36.2941	204.294	36.0343	1.40095	-0.396497
